1.0000e+01	2.5500e+01	6.2723e+03	6.0972e+00	6.0823e+00	3.6180e+00	3.6092e+00	6.0569e+00	6.0406e+00
1.0000e+01	2.5000e+01	2.7206e+03	6.8506e+00	6.8363e+00	4.0641e+00	4.0567e+00	6.8035e+00	6.7874e+00
1.0000e+01	2.4500e+01	9.6640e+02	8.2725e+00	8.2681e+00	4.9122e+00	4.9140e+00	8.2320e+00	8.2243e+00
1.0000e+01	2.4000e+01	2.5559e+02	1.1596e+01	1.1651e+01	6.9037e+00	6.9540e+00	1.1598e+01	1.1645e+01
2.6827e+01	2.5500e+01	6.2723e+03	3.7226e+00	3.7003e+00	2.2089e+00	2.1962e+00	3.6980e+00	3.6736e+00
2.6827e+01	2.5000e+01	2.7206e+03	4.1826e+00	4.1621e+00	2.4813e+00	2.4714e+00	4.1538e+00	4.1305e+00
2.6827e+01	2.4500e+01	9.6640e+02	5.0507e+00	5.0477e+00	2.9991e+00	3.0050e+00	5.0260e+00	5.0178e+00
2.6827e+01	2.4000e+01	2.5559e+02	7.0801e+00	7.1745e+00	4.2150e+00	4.2993e+00	7.0812e+00	7.1623e+00
7.1969e+01	2.5500e+01	6.2723e+03	2.2728e+00	2.2435e+00	1.3486e+00	1.3332e+00	2.2578e+00	2.2253e+00
7.1969e+01	2.5000e+01	2.7206e+03	2.5536e+00	2.5297e+00	1.5149e+00	1.5056e+00	2.5361e+00	2.5079e+00
7.1969e+01	2.4500e+01	9.6640e+02	3.0837e+00	3.0920e+00	1.8311e+00	1.8492e+00	3.0685e+00	3.0693e+00
7.1969e+01	2.4000e+01	2.5559e+02	4.3227e+00	4.4891e+00	2.5734e+00	2.7144e+00	4.3234e+00	4.4704e+00
1.9307e+02	2.5500e+01	6.2723e+03	1.3876e+00	1.3581e+00	8.2339e-01	8.1081e-01	1.3785e+00	1.3447e+00
1.9307e+02	2.5000e+01	2.7206e+03	1.5591e+00	1.5435e+00	9.2492e-01	9.2508e-01	1.5484e+00	1.5272e+00
1.9307e+02	2.4500e+01	9.6640e+02	1.8827e+00	1.9255e+00	1.1179e+00	1.1639e+00	1.8735e+00	1.9063e+00
1.9307e+02	2.4000e+01	2.5559e+02	2.6392e+00	2.9233e+00	1.5712e+00	1.7963e+00	2.6396e+00	2.8995e+00
5.1795e+02	2.5500e+01	6.2723e+03	8.4721e-01	8.3073e-01	5.0271e-01	5.0178e-01	8.4160e-01	8.2064e-01
5.1795e+02	2.5000e+01	2.7206e+03	9.5189e-01	9.6375e-01	5.6470e-01	5.8597e-01	9.4535e-01	9.5110e-01
5.1795e+02	2.4500e+01	9.6640e+02	1.1495e+00	1.2558e+00	6.8255e-01	7.7246e-01	1.1438e+00	1.2393e+00
5.1795e+02	2.4000e+01	2.5559e+02	1.6113e+00	2.0467e+00	9.5927e-01	1.2836e+00	1.6116e+00	2.0209e+00
1.3895e+03	2.5500e+01	6.2723e+03	5.1725e-01	5.2599e-01	3.0693e-01	3.2350e-01	5.1383e-01	5.1851e-01
1.3895e+03	2.5000e+01	2.7206e+03	5.8117e-01	6.3624e-01	3.4477e-01	3.9429e-01	5.7717e-01	6.2654e-01
1.3895e+03	2.4500e+01	9.6640e+02	7.0179e-01	8.8836e-01	4.1672e-01	5.5717e-01	6.9835e-01	8.7446e-01
1.3895e+03	2.4000e+01	2.5559e+02	9.8377e-01	1.5649e+00	5.8567e-01	1.0010e+00	9.8394e-01	1.5403e+00
3.7276e+03	2.5500e+01	6.2723e+03	3.1580e-01	3.5588e-01	1.8739e-01	2.2314e-01	3.1372e-01	3.5036e-01
3.7276e+03	2.5000e+01	2.7206e+03	3.5483e-01	4.5896e-01	2.1050e-01	2.8966e-01	3.5239e-01	4.5147e-01
3.7276e+03	2.4500e+01	9.6640e+02	4.2847e-01	6.9177e-01	2.5443e-01	4.4142e-01	4.2637e-01	6.8020e-01
3.7276e+03	2.4000e+01	2.5559e+02	6.0063e-01	1.2921e+00	3.5758e-01	8.4096e-01	6.0073e-01	1.2704e+00
1.0000e+04	2.5500e+01	6.2723e+03	1.9281e-01	2.6545e-01	1.1441e-01	1.6920e-01	1.9154e-01	2.6118e-01
1.0000e+04	2.5000e+01	2.7206e+03	2.1664e-01	3.6662e-01	1.2852e-01	2.3493e-01	2.1515e-01	3.6056e-01
1.0000e+04	2.4500e+01	9.6640e+02	2.6160e-01	5.8564e-01	1.5534e-01	3.7931e-01	2.6032e-01	5.7587e-01
1.0000e+04	2.4000e+01	2.5559e+02	3.6671e-01	1.1306e+00	2.1831e-01	7.4735e-01	3.6677e-01	1.1119e+00
