1.0000e+01	2.5500e+01	4.5701e+03	1.3866e+01	1.3856e+01	1.5096e+01	1.5078e+01	1.7980e+01	1.7945e+01
1.0000e+01	2.5000e+01	1.6564e+03	1.5978e+01	1.5987e+01	1.7407e+01	1.7407e+01	2.0753e+01	2.0731e+01
1.0000e+01	2.4500e+01	4.3753e+02	2.0857e+01	2.0966e+01	2.2767e+01	2.2865e+01	2.7214e+01	2.7285e+01
1.0000e+01	2.4000e+01	7.2344e+01	3.6548e+01	3.7227e+01	4.0013e+01	4.0680e+01	4.8019e+01	4.8671e+01
2.6827e+01	2.5500e+01	4.5701e+03	8.4660e+00	8.4525e+00	9.2165e+00	9.1921e+00	1.0978e+01	1.0927e+01
2.6827e+01	2.5000e+01	1.6564e+03	9.7553e+00	9.7745e+00	1.0628e+01	1.0634e+01	1.2671e+01	1.2644e+01
2.6827e+01	2.4500e+01	4.3753e+02	1.2734e+01	1.2917e+01	1.3900e+01	1.4067e+01	1.6615e+01	1.6744e+01
2.6827e+01	2.4000e+01	7.2344e+01	2.2314e+01	2.3392e+01	2.4429e+01	2.5496e+01	2.9318e+01	3.0373e+01
7.1969e+01	2.5500e+01	4.5701e+03	5.1688e+00	5.1587e+00	5.6270e+00	5.6018e+00	6.7024e+00	6.6403e+00
7.1969e+01	2.5000e+01	1.6564e+03	5.9560e+00	6.0026e+00	6.4887e+00	6.5175e+00	7.7359e+00	7.7213e+00
7.1969e+01	2.4500e+01	4.3753e+02	7.7745e+00	8.0843e+00	8.4866e+00	8.7777e+00	1.0144e+01	1.0392e+01
7.1969e+01	2.4000e+01	7.2344e+01	1.3624e+01	1.5261e+01	1.4915e+01	1.6555e+01	1.7900e+01	1.9561e+01
1.9307e+02	2.5500e+01	4.5701e+03	3.1558e+00	3.1667e+00	3.4355e+00	3.4291e+00	4.0921e+00	4.0427e+00
1.9307e+02	2.5000e+01	1.6564e+03	3.6364e+00	3.7432e+00	3.9616e+00	4.0499e+00	4.7231e+00	4.7656e+00
1.9307e+02	2.4500e+01	4.3753e+02	4.7466e+00	5.2529e+00	5.1814e+00	5.6760e+00	6.1936e+00	6.6604e+00
1.9307e+02	2.4000e+01	7.2344e+01	8.3177e+00	1.0625e+01	9.1063e+00	1.1452e+01	1.0928e+01	1.3375e+01
5.1795e+02	2.5500e+01	4.5701e+03	1.9267e+00	1.9833e+00	2.0975e+00	2.1388e+00	2.4984e+00	2.5007e+00
5.1795e+02	2.5000e+01	1.6564e+03	2.2202e+00	2.4257e+00	2.4187e+00	2.6120e+00	2.8836e+00	3.0450e+00
5.1795e+02	2.4500e+01	4.3753e+02	2.8980e+00	3.6563e+00	3.1635e+00	3.9290e+00	3.7814e+00	4.5619e+00
5.1795e+02	2.4000e+01	7.2344e+01	5.0783e+00	8.0274e+00	5.5598e+00	8.5979e+00	6.6723e+00	9.9254e+00
1.3895e+03	2.5500e+01	4.5701e+03	1.1764e+00	1.2968e+00	1.2806e+00	1.3921e+00	1.5254e+00	1.6127e+00
1.3895e+03	2.5000e+01	1.6564e+03	1.3555e+00	1.6856e+00	1.4767e+00	1.8067e+00	1.7606e+00	2.0867e+00
1.3895e+03	2.4500e+01	4.3753e+02	1.7694e+00	2.7853e+00	1.9314e+00	2.9789e+00	2.3087e+00	3.4269e+00
1.3895e+03	2.4000e+01	7.2344e+01	3.1005e+00	6.5424e+00	3.3945e+00	6.9737e+00	4.0737e+00	7.9763e+00
3.7276e+03	2.5500e+01	4.5701e+03	7.1821e-01	9.1301e-01	7.8187e-01	9.7628e-01	9.3129e-01	1.1218e+00
3.7276e+03	2.5000e+01	1.6564e+03	8.2758e-01	1.2884e+00	9.0161e-01	1.3760e+00	1.0749e+00	1.5776e+00
3.7276e+03	2.4500e+01	4.3753e+02	1.0803e+00	2.3113e+00	1.1792e+00	2.4634e+00	1.4096e+00	2.8144e+00
3.7276e+03	2.4000e+01	7.2344e+01	1.8930e+00	5.6541e+00	2.0725e+00	6.0065e+00	2.4871e+00	6.8243e+00
1.0000e+04	2.5500e+01	4.5701e+03	4.3850e-01	7.1133e-01	4.7737e-01	7.5839e-01	5.6859e-01	8.6607e-01
1.0000e+04	2.5000e+01	1.6564e+03	5.0527e-01	1.0835e+00	5.5047e-01	1.1540e+00	6.5627e-01	1.3159e+00
1.0000e+04	2.4500e+01	4.3753e+02	6.5954e-01	2.0487e+00	7.1996e-01	2.1778e+00	8.6059e-01	2.4750e+00
1.0000e+04	2.4000e+01	7.2344e+01	1.1557e+00	5.1115e+00	1.2653e+00	5.4161e+00	1.5185e+00	6.1219e+00
