   39       1.546485423951e-10       6.660270329194e-15       2.290862119242e-13       0.000000000000e+00       8.785456683502e-11       9.943558338470e-12      -9.308595964036e-15 
   40       1.569543603933e-10       7.245987151292e-15       2.208069991766e-13       0.000000000000e+00       8.344218569125e-11       9.479098311431e-12      -6.807607732029e-15 
   41       1.592647113627e-10       7.867260729863e-15       2.115952945328e-13       0.000000000000e+00       7.930972356629e-11       9.043614231070e-12      -5.566415342123e-15 
   42       1.615861987869e-10       8.524157753641e-15       2.013910698600e-13       0.000000000000e+00       7.544500999270e-11       8.636133923445e-12      -5.492298515984e-15 
   43       1.639292909242e-10       9.216555018057e-15       1.900506010265e-13       0.000000000000e+00       7.183775397130e-11       8.255691861584e-12      -6.277657021005e-15 
   44       1.663028179152e-10       9.944108196952e-15       1.774023200099e-13       0.000000000000e+00       6.846167432666e-11       7.899636020459e-12      -7.532513701727e-15 
   45       1.687128364308e-10       1.070644604117e-14       1.632695344751e-13       0.000000000000e+00       6.528388407953e-11       7.564563338338e-12      -8.852638214765e-15 
   46       1.711593592867e-10       1.150385296998e-14       1.475510261270e-13       0.000000000000e+00       6.229938844827e-11       7.249777953964e-12      -1.006033290531e-14 
   47       1.736382580038e-10       1.233676834156e-14       1.301614152965e-13       0.000000000000e+00       5.950473534949e-11       6.954637041417e-12      -1.102687771960e-14 
   48       1.761418097351e-10       1.320559582688e-14       1.110082754618e-13       0.000000000000e+00       5.688761171412e-11       6.677498473114e-12      -1.160460637049e-14 
   49       1.786584157525e-10       1.411070229124e-14       8.999170606436e-14       0.000000000000e+00       5.442618446829e-11       6.415647377776e-12      -1.162597938000e-14 
   50       1.811769314712e-10       1.505238055619e-14       6.703414327465e-14       0.000000000000e+00       5.209567792390e-11       6.166140988753e-12      -1.096670126943e-14 
   51       1.837016952466e-10       1.603072836402e-14       4.218032280085e-14       0.000000000000e+00       4.989173963934e-11       5.928783925984e-12      -9.757420171728e-15 
   52       1.862410923603e-10       1.704573462616e-14       1.552371244050e-14       0.000000000000e+00       4.781227780265e-11       5.703833571637e-12      -8.227889383049e-15 
   53       1.888032370529e-10       1.809730992003e-14      -1.282038220326e-14       0.000000000000e+00       4.585046822575e-11       5.491122853931e-12      -6.649982939600e-15 
   54       1.913959080230e-10       1.918528367081e-14      -4.271382194352e-14       0.000000000000e+00       4.399443586229e-11       5.290030018765e-12      -5.339782502429e-15 
   55       1.940254065502e-10       2.030946322131e-14      -7.403028118938e-14       0.000000000000e+00       4.223087605465e-11       5.099699032263e-12      -4.580248403859e-15 
   56       1.966929464451e-10       2.146983468195e-14      -1.067715499020e-13       0.000000000000e+00       4.055770134222e-11       4.919834155946e-12      -4.361956227945e-15 
   57       1.993972543075e-10       2.266640703989e-14      -1.409783793573e-13       0.000000000000e+00       3.897397854535e-11       4.750049813731e-12      -4.581608973281e-15 
   58       2.021354641712e-10       2.389915424436e-14      -1.766977548780e-13       0.000000000000e+00       3.747610290091e-11       4.589617236951e-12      -5.114824661372e-15 
   59       2.049030110280e-10       2.516801479958e-14      -2.139832887413e-13       0.000000000000e+00       3.605763307615e-11       4.437444000832e-12      -5.815129097823e-15 
   60       2.076935243513e-10       2.647289135785e-14      -2.528956130881e-13       0.000000000000e+00       3.470912618246e-11       4.292053560958e-12      -6.512948633540e-15 
   61       2.105009284591e-10       2.781359015711e-14      -2.934894636462e-13       0.000000000000e+00       3.342075958708e-11       4.151979959126e-12      -7.053459084587e-15 
   62       2.133265353977e-10       2.918962436925e-14      -3.357706541509e-13       0.000000000000e+00       3.219125728395e-11       4.017101764825e-12      -7.422338748702e-15 
   63       2.161733624337e-10       3.060036568811e-14      -3.797300976436e-13       0.000000000000e+00       3.102068349009e-11       3.887572600989e-12      -7.646583098747e-15 
   64       2.190440299693e-10       3.204509832005e-14      -4.253562346549e-13       0.000000000000e+00       2.990775760423e-11       3.763425249675e-12      -7.758360562772e-15 
   65       2.219407250874e-10       3.352301666824e-14      -4.726350038239e-13       0.000000000000e+00       2.884977764355e-11       3.644564361545e-12      -7.795238161744e-15 
   66       2.248651650973e-10       3.503322301702e-14      -5.215498125152e-13       0.000000000000e+00       2.784254368049e-11       3.530759165352e-12      -7.800407147271e-15 
   67       2.278185610790e-10       3.657472521615e-14      -5.720815074381e-13       0.000000000000e+00       2.688028127957e-11       3.421636177420e-12      -7.822908639328e-15 
   68       2.308017972263e-10       3.814653032882e-14      -6.242098234492e-13       0.000000000000e+00       2.595718319755e-11       3.316799591725e-12      -7.906661989347e-15 
   69       2.338160925599e-10       3.974795278636e-14      -6.779181365356e-13       0.000000000000e+00       2.507256837832e-11       3.216237073667e-12      -8.054463941193e-15 
   70       2.368624084216e-10       4.137836480067e-14      -7.331896255536e-13       0.000000000000e+00       2.422663556773e-11       3.119983471593e-12      -8.257066581396e-15 
   71       2.399412141590e-10       4.303710606142e-14      -7.900058875285e-13       0.000000000000e+00       2.341890299737e-11       3.027996458515e-12      -8.503669531763e-15 
   72       2.430524561899e-10       4.472348387474e-14      -8.483469460781e-13       0.000000000000e+00       2.264817320918e-11       2.940152507089e-12      -8.781859211785e-15 
   73       2.461955270665e-10       4.643677330177e-14      -9.081912598361e-13       0.000000000000e+00       2.191249788000e-11       2.856242864579e-12      -9.077548101060e-15 
   74       2.493692345396e-10       4.817621729738e-14      -9.695157308755e-13       0.000000000000e+00       2.120914264624e-11       2.775969527833e-12      -9.374914001702e-15 
   75       2.525717706228e-10       4.994102684873e-14      -1.032295713132e-12       0.000000000000e+00       2.053455192842e-11       2.698941218254e-12      -9.656339300764e-15 
   76       2.558014006021e-10       5.173025443663e-14      -1.096501943182e-12       0.000000000000e+00       1.988523121348e-11       2.624770533353e-12      -9.905703497006e-15 
   77       2.590587435033e-10       5.354238747333e-14      -1.162090667808e-12       0.000000000000e+00       1.926065740139e-11       2.553394751816e-12      -1.011908820679e-14 
   78       2.623448532067e-10       5.537568063356e-14      -1.229011723086e-12       0.000000000000e+00       1.866083773338e-11       2.484806487917e-12      -1.029592298924e-14 
   79       2.656605194830e-10       5.722827353549e-14      -1.297211398521e-12       0.000000000000e+00       1.808542331865e-11       2.418955785963e-12      -1.043581315519e-14 
   80       2.690062518205e-10       5.909818828179e-14      -1.366632382356e-12       0.000000000000e+00       1.753369277224e-11       2.355748169971e-12      -1.053854779105e-14 
   81       2.723822632524e-10       6.098332700057e-14      -1.437213706891e-12       0.000000000000e+00       1.700453585277e-11       2.295042693349e-12      -1.060410778259e-14 
   82       2.757884541842e-10       6.288146938646e-14      -1.508890693795e-12       0.000000000000e+00       1.649643710033e-11       2.236649988575e-12      -1.063267383877e-14 
   83       2.792243962207e-10       6.479027024156e-14      -1.581594899417e-12       0.000000000000e+00       1.600745947422e-11       2.180330316874e-12      -1.062463451557e-14 
   84       2.826896163250e-10       6.670748308184e-14      -1.655261306237e-12       0.000000000000e+00       1.553571496027e-11       2.125853376360e-12      -1.058081769926e-14 
   85       2.861845388455e-10       6.863167893424e-14      -1.729851386791e-12       0.000000000000e+00       1.508090187302e-11       2.073193390614e-12      -1.050321157240e-14 
   86       2.897096707311e-10       7.056164274649e-14      -1.805333780770e-12       0.000000000000e+00       1.464299359135e-11       2.022362936212e-12      -1.039437843573e-14 
   87       2.932653041240e-10       7.249615923725e-14      -1.881677454946e-12       0.000000000000e+00       1.422176619099e-11       1.973353160889e-12      -1.025725348127e-14 
   88       2.968515052345e-10       7.443401423652e-14      -1.958851770270e-12       0.000000000000e+00       1.381679026671e-11       1.926132871167e-12      -1.009515657177e-14 
   89       3.004681032156e-10       7.637399602609e-14      -2.036826548971e-12       0.000000000000e+00       1.342742275448e-11       1.880647619998e-12      -9.911804020114e-15 
   90       3.041146790383e-10       7.831489667997e-14      -2.115572141655e-12       0.000000000000e+00       1.305279875365e-11       1.836818794397e-12      -9.711320368805e-15 
   91       3.077905543664e-10       8.025551340479e-14      -2.195059494395e-12       0.000000000000e+00       1.269182334913e-11       1.794542703082e-12      -9.498250169375e-15 
   92       3.114947804310e-10       8.219464988026e-14      -2.275260215840e-12       0.000000000000e+00       1.234316343355e-11       1.753689664105e-12      -9.277569761832e-15 
   93       3.152264406276e-10       8.413101503658e-14      -2.356140187421e-12       0.000000000000e+00       1.200556385156e-11       1.714134176063e-12      -9.053930792874e-15 
   94       3.189856345288e-10       8.606289906063e-14      -2.437639148953e-12       0.000000000000e+00       1.167886798567e-11       1.675852604145e-12      -8.829235037683e-15 
   95       3.227726219865e-10       8.798845091265e-14      -2.519688152479e-12       0.000000000000e+00       1.136313626081e-11       1.638838567567e-12      -8.604714912970e-15 
   96       3.265875158695e-10       8.990577648094e-14      -2.602215724334e-12       0.000000000000e+00       1.105833182311e-11       1.603072685909e-12      -8.381670455644e-15 
   97       3.304302752445e-10       9.181293851436e-14      -2.685147843608e-12       0.000000000000e+00       1.076431681393e-11       1.568522093434e-12      -8.161470556452e-15 
   98       3.343006985581e-10       9.370795655494e-14      -2.768407920612e-12       0.000000000000e+00       1.048084864397e-11       1.535139953403e-12      -7.945554193625e-15 
   99       3.381984168173e-10       9.558880687042e-14      -2.851916775343e-12       0.000000000000e+00       1.020757626738e-11       1.502864972387e-12      -7.735431666517e-15 
  100       3.421228867712e-10       9.745342238682e-14      -2.935592615950e-12       0.000000000000e+00       9.944036455840e-12       1.471620914587e-12      -7.532685829254e-15 
  101       3.460733840922e-10       9.929969262101e-14      -3.019351017196e-12       0.000000000000e+00       9.689650072623e-12       1.441316116151e-12      -7.338973324375e-15 
  102       3.500489965574e-10       1.011254636133e-13      -3.103104898927e-12       0.000000000000e+00       9.443718346728e-12       1.411842999481e-12      -7.156025816472e-15 
  103       3.540486172297e-10       1.029285378598e-13      -3.186764504534e-12       0.000000000000e+00       9.205419146944e-12       1.383077587559e-12      -6.985651225840e-15 
  104       3.580711751895e-10       1.047067776513e-13      -3.270242762231e-12       0.000000000000e+00       8.973993278932e-12       1.354909070184e-12      -6.829320755581e-15 
  105       3.621163779140e-10       1.064584311322e-13      -3.353472240085e-12       0.000000000000e+00       8.749340062566e-12       1.327334097453e-12      -6.686863781573e-15 
  106       3.661840569374e-10       1.081818503662e-13      -3.436390451874e-12       0.000000000000e+00       8.531495636784e-12       1.300374377801e-12      -6.557598140287e-15 
  107       3.702739350982e-10       1.098753929203e-13      -3.518934715975e-12       0.000000000000e+00       8.320448503029e-12       1.274047609959e-12      -6.440725313818e-15 
  108       3.743856223310e-10       1.115374229329e-13      -3.601042192972e-12       0.000000000000e+00       8.116137887503e-12       1.248367327510e-12      -6.335327111800e-15 
  109       3.785186114581e-10       1.131663121835e-13      -3.682649923277e-12       0.000000000000e+00       7.918452103424e-12       1.223342743446e-12      -6.240362353330e-15 
  110       3.826722739812e-10       1.147604411608e-13      -3.763694864744e-12       0.000000000000e+00       7.727226913278e-12       1.198978594725e-12      -6.154663548898e-15 
  111       3.868458558735e-10       1.163182001324e-13      -3.844113930291e-12       0.000000000000e+00       7.542243891079e-12       1.175274986827e-12      -6.076933582302e-15 
  112       3.910384733709e-10       1.178379902128e-13      -3.923844025510e-12       0.000000000000e+00       7.363228784618e-12       1.152227238313e-12      -6.005742392576e-15 
  113       3.952491087640e-10       1.193182244332e-13      -4.002822086290e-12       0.000000000000e+00       7.189849877725e-12       1.129825725376e-12      -5.939523655910e-15 
  114       3.994766061900e-10       1.207573288097e-13      -4.080985116429e-12       0.000000000000e+00       7.021716352518e-12       1.108055726403e-12      -5.876571467577e-15 
  115       4.037196674240e-10       1.221537434124e-13      -4.158270225253e-12       0.000000000000e+00       6.858376651660e-12       1.086897266530e-12      -5.815037023853e-15 
  116       4.079770369699e-10       1.235059528134e-13      -4.234613560489e-12       0.000000000000e+00       6.699417437185e-12       1.066330050178e-12      -5.753294984235e-15 
  117       4.122480918586e-10       1.248125793437e-13      -4.309946879263e-12       0.000000000000e+00       6.544777617843e-12       1.046349271349e-12      -5.691100184622e-15 
  118       4.165323159891e-10       1.260723032346e-13      -4.384200628898e-12       0.000000000000e+00       6.394469603831e-12       1.026951442611e-12      -5.628565982414e-15 
  119       4.208291147393e-10       1.272838355675e-13      -4.457305041900e-12       0.000000000000e+00       6.248481386307e-12       1.008129369863e-12      -5.565807110924e-15 
  120       4.251378124315e-10       1.284459196022e-13      -4.529190163809e-12       0.000000000000e+00       6.106775789093e-12       9.898720418714e-13      -5.502939629916e-15 
  121       4.294576497975e-10       1.295573321061e-13      -4.599785881046e-12       0.000000000000e+00       5.969289720372e-12       9.721645198188e-13      -5.440080876142e-15 
  122       4.337877814444e-10       1.306168846823e-13      -4.669021948763e-12       0.000000000000e+00       5.835933424401e-12       9.549878268442e-13      -5.377349413876e-15 
  123       4.381272733199e-10       1.316234250989e-13      -4.736828018691e-12       0.000000000000e+00       5.706589733206e-12       9.383188375869e-13      -5.314864985459e-15 
  124       4.424751001779e-10       1.325758386168e-13      -4.803133666990e-12       0.000000000000e+00       5.581113318289e-12       9.221301677295e-13      -5.252748461831e-15 
  125       4.468301430435e-10       1.334730493193e-13      -4.867868422097e-12       0.000000000000e+00       5.459329942328e-12       9.063900635416e-13      -5.191121793070e-15 
  126       4.511911866793e-10       1.343140214399e-13      -4.930961792577e-12       0.000000000000e+00       5.341035710885e-12       8.910622914219e-13      -5.130107958931e-15 
  127       4.555569170500e-10       1.350977606916e-13      -4.992343294967e-12       0.000000000000e+00       5.225996324105e-12       8.761060274423e-13      -5.069830919380e-15 
  128       4.599259187884e-10       1.358233155951e-13      -5.051942481631e-12       0.000000000000e+00       5.113946328420e-12       8.614757468905e-13      -5.010415565136e-15 
  129       4.642968162260e-10       1.364898203298e-13      -5.109690151732e-12       0.000000000000e+00       5.004646148426e-12       8.471310551556e-13      -4.951959126264e-15 
  130       4.686687193622e-10       1.370966257780e-13      -5.165522075209e-12       0.000000000000e+00       4.898061845637e-12       8.330676343325e-13      -4.894441956785e-15 
  131       4.730408222561e-10       1.376431854342e-13      -5.219375731856e-12       0.000000000000e+00       4.794203757156e-12       8.192894985607e-13      -4.837806824000e-15 
  132       4.774122623549e-10       1.381290167814e-13      -5.271189200770e-12       0.000000000000e+00       4.693070151621e-12       8.057993180634e-13      -4.781986321922e-15 
  133       4.817821189863e-10       1.385537029168e-13      -5.320901196672e-12       0.000000000000e+00       4.594646894360e-12       7.925983798276e-13      -4.726902617578e-15 
  134       4.861494118508e-10       1.389168941775e-13      -5.368451106218e-12       0.000000000000e+00       4.498907112552e-12       7.796865482833e-13      -4.672467197313e-15 
  135       4.905130995153e-10       1.392183097666e-13      -5.413779024312e-12       0.000000000000e+00       4.405810860378e-12       7.670622259840e-13      -4.618580613090e-15 
  136       4.948720779052e-10       1.394577393788e-13      -5.456825790427e-12       0.000000000000e+00       4.315304784184e-12       7.547223142858e-13      -4.565132228793e-15 
  137       4.992251787976e-10       1.396350448259e-13      -5.497533024913e-12       0.000000000000e+00       4.227321787635e-12       7.426621740275e-13      -4.511999966528e-15 
  138       5.035711683137e-10       1.397501616629e-13      -5.535843165318e-12       0.000000000000e+00       4.141780696870e-12       7.308755862103e-13      -4.459050052927e-15 
  139       5.079087454118e-10       1.398031008138e-13      -5.571699502699e-12       0.000000000000e+00       4.058585925662e-12       7.193547126772e-13      -4.406136765446e-15 
  140       5.122365403800e-10       1.397939501971e-13      -5.605046217940e-12       0.000000000000e+00       3.977627140575e-12       7.080900567936e-13      -4.353102178670e-15 
  141       5.165531133289e-10       1.397228763516e-13      -5.635828418062e-12       0.000000000000e+00       3.898778926120e-12       6.970704241260e-13      -4.299775910615e-15 
  142       5.208569526843e-10       1.395901260626e-13      -5.663992172544e-12       0.000000000000e+00       3.821900449911e-12       6.862828831225e-13      -4.245974869029e-15 
  143       5.251464736803e-10       1.393960279869e-13      -5.689484549634e-12       0.000000000000e+00       3.746835127822e-12       6.757127257924e-13      -4.191502997691e-15 
  144       5.294201482557e-10       1.391410038212e-13      -5.712253998765e-12       0.000000000000e+00       3.673443442374e-12       6.653467664248e-13      -4.136197344901e-15 
  145       5.336769123589e-10       1.388255996131e-13      -5.732251463634e-12       0.000000000000e+00       3.601705751259e-12       6.551836872796e-13      -4.080071923236e-15 
  146       5.379157961200e-10       1.384504606412e-13      -5.749429448397e-12       0.000000000000e+00       3.531629025022e-12       6.452246428453e-13      -4.023187616193e-15 
  147       5.421357953065e-10       1.380163238169e-13      -5.763741719396e-12       0.000000000000e+00       3.463214460920e-12       6.354699934281e-13      -3.965607141944e-15 
  148       5.463358705717e-10       1.375240193643e-13      -5.775143343457e-12       0.000000000000e+00       3.396457338621e-12       6.259192850159e-13      -3.907395065862e-15 
  149       5.505149467026e-10       1.369744725013e-13      -5.783590726194e-12       0.000000000000e+00       3.331346875888e-12       6.165712291417e-13      -3.848617813034e-15 
  150       5.546719118674e-10       1.363687051198e-13      -5.789041650317e-12       0.000000000000e+00       3.267866084281e-12       6.074236827481e-13      -3.789343680791e-15 
  151       5.588056168643e-10       1.357078374667e-13      -5.791455313935e-12       0.000000000000e+00       3.205991624843e-12       5.984736280505e-13      -3.729642851223e-15 
  152       5.629148743685e-10       1.349930898243e-13      -5.790792368855e-12       0.000000000000e+00       3.145693663794e-12       5.897171524018e-13      -3.669587403705e-15 
  153       5.669984581809e-10       1.342257841907e-13      -5.787014958893e-12       0.000000000000e+00       3.086935728226e-12       5.811494281555e-13      -3.609251327414e-15 
  154       5.710551024757e-10       1.334073459609e-13      -5.780086758173e-12       0.000000000000e+00       3.029674561796e-12       5.727646925301e-13      -3.548710533853e-15 
  155       5.750835010485e-10       1.325393056071e-13      -5.769973009435e-12       0.000000000000e+00       2.973859980413e-12       5.645562274728e-13      -3.488042869371e-15 
  156       5.790823065641e-10       1.316233003592e-13      -5.756640562336e-12       0.000000000000e+00       2.919434727940e-12       5.565163395234e-13      -3.427328127687e-15 
  157       5.830501298046e-10       1.306610758857e-13      -5.740057911753e-12       0.000000000000e+00       2.866334331877e-12       5.486363396781e-13      -3.366648062408e-15 
  158       5.869855389171e-10       1.296544879739e-13      -5.720195236093e-12       0.000000000000e+00       2.814486959062e-12       5.409065232537e-13      -3.306086399552e-15 
  159       5.908870586623e-10       1.286055042112e-13      -5.697024435590e-12       0.000000000000e+00       2.763813271357e-12       5.333161497509e-13      -3.245728850068e-15 
  160       5.947531696615e-10       1.275162056648e-13      -5.670519170613e-12       0.000000000000e+00       2.714226281346e-12       5.258534227188e-13      -3.185663122361e-15 
  161       5.985824123503e-10       1.263887408462e-13      -5.640654788110e-12       0.000000000000e+00       2.665649171190e-12       5.185080000719e-13      -3.125964771162e-15 
  162       6.023737107460e-10       1.252251794988e-13      -5.607408013216e-12       0.000000000000e+00       2.618070822979e-12       5.112788167878e-13      -3.066653311561e-15 
  163       6.061260760077e-10       1.240276490320e-13      -5.570757303450e-12       0.000000000000e+00       2.571494946144e-12       5.041669187286e-13      -3.007732229882e-15 
  164       6.098385040381e-10       1.227983825240e-13      -5.530682995611e-12       0.000000000000e+00       2.525922494788e-12       4.971729859803e-13      -2.949202746059e-15 
  165       6.135099752133e-10       1.215397201837e-13      -5.487167343569e-12       0.000000000000e+00       2.481351606030e-12       4.902973243589e-13      -2.891063760987e-15 
  166       6.171394541126e-10       1.202541108110e-13      -5.440194556053e-12       0.000000000000e+00       2.437777538338e-12       4.835398569165e-13      -2.833311803878e-15 
  167       6.207258892478e-10       1.189441132584e-13      -5.389750834438e-12       0.000000000000e+00       2.395192609872e-12       4.769001154476e-13      -2.775940979620e-15 
  168       6.242682127936e-10       1.176123978917e-13      -5.335824410539e-12       0.000000000000e+00       2.353586136820e-12       4.703772319952e-13      -2.718942916134e-15 
  169       6.277653403165e-10       1.162617480513e-13      -5.278405584399e-12       0.000000000000e+00       2.312944371740e-12       4.639699303568e-13      -2.662306711724e-15 
  170       6.312161705050e-10       1.148950615133e-13      -5.217486762076e-12       0.000000000000e+00       2.273250441896e-12       4.576765175911e-13      -2.606018882439e-15 
  171       6.346195848991e-10       1.135153519502e-13      -5.153062493434e-12       0.000000000000e+00       2.234484287599e-12       4.514948755237e-13      -2.550063309429e-15 
  172       6.379744476200e-10       1.121257503924e-13      -5.085129509933e-12       0.000000000000e+00       2.196622600546e-12       4.454224522534e-13      -2.494421186298e-15 
  173       6.412796050999e-10       1.107295066891e-13      -5.013686762418e-12       0.000000000000e+00       2.159638762159e-12       4.394562536586e-13      -2.439070966460e-15 
  174       6.445338858116e-10       1.093299909693e-13      -4.938735458906e-12       0.000000000000e+00       2.123502781922e-12       4.335928349031e-13      -2.383988310501e-15 
  175       6.477360999979e-10       1.079306951029e-13      -4.860279102381e-12       0.000000000000e+00       2.088181235721e-12       4.278282919427e-13      -2.329146033529e-15 
  176       6.508850394020e-10       1.065352341619e-13      -4.778323528577e-12       0.000000000000e+00       2.053637204186e-12       4.221582530311e-13      -2.274514052531e-15 
  177       6.539794769965e-10       1.051473478813e-13      -4.692876943772e-12       0.000000000000e+00       2.019830211026e-12       4.165778702260e-13      -2.220059333732e-15 
  178       6.570181667135e-10       1.037709021202e-13      -4.603949962574e-12       0.000000000000e+00       1.986716161369e-12       4.110818108958e-13      -2.165745839951e-15 
  179       6.599998431741e-10       1.024098903228e-13      -4.511555645715e-12       0.000000000000e+00       1.954247280103e-12       4.056642492252e-13      -2.111534477953e-15 
  180       6.629233047370e-10       1.010682924582e-13      -4.415708207421e-12       0.000000000000e+00       1.922381681421e-12       4.003200960438e-13      -2.057393526638e-15 
  181       6.657876705911e-10       9.974963624786e-14      -4.316418943717e-12       0.000000000000e+00       1.891113056898e-12       3.950488153731e-13      -2.003330958505e-15 
  182       6.685921436274e-10       9.845740378521e-14      -4.213700052286e-12       0.000000000000e+00       1.860443234354e-12       3.898508956450e-13      -1.949364592252e-15 
  183       6.713359289926e-10       9.719517185251e-14      -4.107565966452e-12       0.000000000000e+00       1.830372732708e-12       3.847266347379e-13      -1.895511828880e-15 
  184       6.740182341260e-10       9.596661285692e-14      -3.998033388072e-12       0.000000000000e+00       1.800900735793e-12       3.796761360430e-13      -1.841789637656e-15 
  185       6.766382687956e-10       9.477549576663e-14      -3.885121320422e-12       0.000000000000e+00       1.772025066170e-12       3.746993045323e-13      -1.788214542074e-15 
