##  Linear bias parameters with z, m;  Goldrush Table 4 (https://arxiv.org/pdf/1704.06535.pdf) and Hildebrandt 2009 (https://arxiv.org/pdf/0903.3951.pdf).
##  redshift  m=24.5	m=25.0   m=25.5
    3.0       3.3900 	2.4100	 2.0100
    4.0       5.2900    4.5400	 4.0200
    5.0       7.1400 	6.2100   5.5900 
    6.0      -99.000	8.8800 	-99.000 
