6.2 0.000380199
6.3 0.00169619
6.4 0.0309277
6.5 0.427386
6.6 0.51993
6.7 0.41427
6.8 0.448696
6.9 0.447041
7.0 0.483474
7.1 0.519594
7.2 0.584797
7.3 0.595441
7.4 0.48755
7.5 0.111671
7.6 0.0050533
7.7 0
7.8 5.278e-05
