1.0000e+02	2.6000e+01	1.8321e+03	2.7949e-01	nan	2.7155e-01	nan	3.0637e-01	nan
1.0000e+02	2.5500e+01	7.7960e+02	2.8113e-01	nan	2.7314e-01	nan	3.0815e-01	nan
1.0000e+02	2.5000e+01	2.6155e+02	2.8625e-01	nan	2.7811e-01	nan	3.1376e-01	nan
1.0000e+02	2.4500e+01	6.1397e+01	3.0482e-01	nan	2.9616e-01	nan	3.3413e-01	nan
1.0000e+02	2.4000e+01	8.4017e+00	3.7386e-01	nan	3.6338e-01	nan	4.1031e-01	nan
2.6591e+02	2.6000e+01	1.8321e+03	1.7139e-01	nan	1.6653e-01	nan	1.8787e-01	nan
2.6591e+02	2.5500e+01	7.7960e+02	1.7240e-01	nan	1.6750e-01	nan	1.8897e-01	nan
2.6591e+02	2.5000e+01	2.6155e+02	1.7554e-01	nan	1.7055e-01	nan	1.9241e-01	nan
2.6591e+02	2.4500e+01	6.1397e+01	1.8693e-01	nan	1.8162e-01	nan	2.0490e-01	nan
2.6591e+02	2.4000e+01	8.4017e+00	2.2926e-01	nan	2.2284e-01	nan	2.5162e-01	nan
7.0711e+02	2.6000e+01	1.8321e+03	1.0511e-01	nan	1.0212e-01	nan	1.1521e-01	nan
7.0711e+02	2.5500e+01	7.7960e+02	1.0572e-01	nan	1.0272e-01	nan	1.1588e-01	nan
7.0711e+02	2.5000e+01	2.6155e+02	1.0765e-01	nan	1.0459e-01	nan	1.1799e-01	nan
7.0711e+02	2.4500e+01	6.1397e+01	1.1463e-01	nan	1.1137e-01	nan	1.2565e-01	nan
7.0711e+02	2.4000e+01	8.4017e+00	1.4059e-01	nan	1.3665e-01	nan	1.5430e-01	nan
1.8803e+03	2.6000e+01	1.8321e+03	6.4455e-02	nan	6.2624e-02	nan	7.0652e-02	nan
1.8803e+03	2.5500e+01	7.7960e+02	6.4831e-02	nan	6.2990e-02	nan	7.1064e-02	nan
1.8803e+03	2.5000e+01	2.6155e+02	6.6013e-02	nan	6.4137e-02	nan	7.2357e-02	nan
1.8803e+03	2.4500e+01	6.1397e+01	7.0296e-02	nan	6.8298e-02	nan	7.7055e-02	nan
1.8803e+03	2.4000e+01	8.4017e+00	8.6217e-02	nan	8.3801e-02	nan	9.4624e-02	nan
5.0000e+03	2.6000e+01	1.8321e+03	3.9526e-02	nan	3.8403e-02	nan	4.3327e-02	nan
5.0000e+03	2.5500e+01	7.7960e+02	3.9757e-02	nan	3.8628e-02	nan	4.3579e-02	nan
5.0000e+03	2.5000e+01	2.6155e+02	4.0482e-02	nan	3.9331e-02	nan	4.4372e-02	nan
5.0000e+03	2.4500e+01	6.1397e+01	4.3108e-02	nan	4.1883e-02	nan	4.7253e-02	nan
5.0000e+03	2.4000e+01	8.4017e+00	5.2872e-02	nan	5.1390e-02	nan	5.8027e-02	nan
