1.6351e+03	2.4000e+01	4.8410e+01	2.1399e+00	nan	2.0327e+00	nan	2.7326e+00	nan
2.1622e+03	2.6000e+01	7.3095e+03	1.1661e+00	nan	1.1077e+00	nan	1.4891e+00	nan
2.1622e+03	2.5500e+01	3.2668e+03	1.1891e+00	nan	1.1295e+00	nan	1.5184e+00	nan
2.1622e+03	2.5000e+01	1.1731e+03	1.2474e+00	nan	1.1849e+00	nan	1.5929e+00	nan
2.1622e+03	2.4500e+01	3.0450e+02	1.4027e+00	nan	1.3324e+00	nan	1.7912e+00	nan
2.1622e+03	2.4000e+01	4.8410e+01	1.8609e+00	nan	1.7676e+00	nan	2.3763e+00	nan
2.8593e+03	2.6000e+01	7.3095e+03	1.0141e+00	nan	9.6325e-01	nan	1.2949e+00	nan
2.8593e+03	2.5500e+01	3.2668e+03	1.0340e+00	nan	9.8222e-01	nan	1.3204e+00	nan
2.8593e+03	2.5000e+01	1.1731e+03	1.0848e+00	nan	1.0304e+00	nan	1.3852e+00	nan
2.8593e+03	2.4500e+01	3.0450e+02	1.2198e+00	nan	1.1587e+00	nan	1.5576e+00	nan
2.8593e+03	2.4000e+01	4.8410e+01	1.6182e+00	nan	1.5371e+00	nan	2.0665e+00	nan
3.7811e+03	2.6000e+01	7.3095e+03	8.8183e-01	nan	8.3765e-01	nan	1.1261e+00	nan
3.7811e+03	2.5500e+01	3.2668e+03	8.9920e-01	nan	8.5414e-01	nan	1.1483e+00	nan
3.7811e+03	2.5000e+01	1.1731e+03	9.4331e-01	nan	8.9604e-01	nan	1.2046e+00	nan
3.7811e+03	2.4500e+01	3.0450e+02	1.0607e+00	nan	1.0076e+00	nan	1.3545e+00	nan
3.7811e+03	2.4000e+01	4.8410e+01	1.4072e+00	nan	1.3367e+00	nan	1.7970e+00	nan
5.0000e+03	2.6000e+01	7.3095e+03	7.6685e-01	nan	7.2842e-01	nan	9.7926e-01	nan
5.0000e+03	2.5500e+01	3.2668e+03	7.8195e-01	nan	7.4277e-01	nan	9.9854e-01	nan
5.0000e+03	2.5000e+01	1.1731e+03	8.2031e-01	nan	7.7920e-01	nan	1.0475e+00	nan
5.0000e+03	2.4500e+01	3.0450e+02	9.2241e-01	nan	8.7619e-01	nan	1.1779e+00	nan
5.0000e+03	2.4000e+01	4.8410e+01	1.2237e+00	nan	1.1624e+00	nan	1.5627e+00	nan
