0.0 0
0.1 0
0.2 0
0.3 0
0.4 0
0.5 0
0.6 0
0.7 0
0.8 0
0.9 0
1.0 0
1.1 0
1.2 0
1.3 7
1.4 22
1.5 15
1.6 19
1.7 6
1.8 0
1.9 1
2.0 0
2.1 0
2.2 0
2.3 0
2.4 1
2.5 8
2.6 18
2.7 64
2.8 159
2.9 491
3.0 1034
3.1 1366
3.2 1566
3.3 1425
3.4 941
3.5 651
3.6 573
3.7 331
3.8 142
3.9 83
4.0 33
4.1 3
4.2 0
4.3 0
4.4 0
4.5 0
4.6 0
4.7 0
4.8 0
4.9 0
5.0 0
5.1 0
5.2 0
5.3 0
5.4 0
5.5 0
5.6 0
5.7 0
5.8 0
5.9 0
6.0 0
