0.0 0
0.1 4
0.2 32
0.3 191
0.4 337
0.5 17
0.6 0
0.7 0
0.8 0
0.9 2
1.0 2
1.1 0
1.2 0
1.3 0
1.4 0
1.5 0
1.6 0
1.7 0
1.8 1
1.9 23
2.0 15
2.1 5
2.2 1
2.3 0
2.4 0
2.5 0
2.6 0
2.7 0
2.8 0
2.9 0
3.0 3
3.1 66
3.2 358
3.3 1048
3.4 1831
3.5 2053
3.6 2123
3.7 2199
3.8 2078
3.9 1909
4.0 1835
4.1 1460
4.2 1020
4.3 660
4.4 398
4.5 231
4.6 172
4.7 106
4.8 85
4.9 95
5.0 71
5.1 45
5.2 7
5.3 0
5.4 0
5.5 0
5.6 0
5.7 0
5.8 0
5.9 0
6.0 0 
